,text,target
3158,challenge know,ham
3159,much ur hdd casing cost,ham
3160,mystery solved opened email sent another batch sweetie,ham
3161,describe lucky actually awake noon,ham
3162,nd time tried contact u u prize claim call b cs stop sms ppm,spam
3163,today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz ur fault basically good,ham
3164,cheers card time year already,ham
3165,hot live fantasies call p per min ntt ltd po box croydon cr wb k,spam
3166,people see msgs think iam addicted msging wrong bcoz know iam addicted sweet friends bslvyl,ham
3167,ugh hopefully asus ppl dont randomly reformat,ham
3168,seen facebook huh lol,ham
3169,mah b pick tomorrow,ham
3170,still otside le u come morrow maga,ham
3171,u still plumbers tape wrench could borrow,ham
3172,dear voucher holder claim weeks offer pc please go http www e tlp co uk reward ts cs apply,spam
3173,vl bcum difficult,ham
3174,ur going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt x,spam
3175,havent still waitin usual come back sch oredi,ham
3176,meeting da call,ham
3177,k k watch films,ham
3178,cinema plus drink appeal tomo fr thriller director like mac,ham
3179,size elephant tablets u shove um ur ass,ham
3180,many people seems special first sight remain special till last sight maintain till life ends take cr da,ham
3181,parents kidz friends n colleagues screaming surprise waiting sofa naked,ham
3182,dunno juz askin cos got card got salon called hair sense tot da one cut ur hair,ham
3183,good morning pookie pie lol hope wake u,ham
3184,maybe woke fucking problem,ham
3185,happy birthday dear lots love rakhesh nri,ham
3186,howz persons story,ham
3187,nd time tried contact u u pound prize claim easy call p per min bt national rate,spam
3188,x lt gt going get,ham
3189,hi neva worry bout da truth coz truth lead ur heart least unique person like u deserve sleep tight morning,ham
3190,ur awarded city break could win summer shopping spree every wk txt store skilgme tscs winawk age perwksub,spam
3191,ur paper today e morn aft,ham
3192,lick every drop ready use mouth well,ham
3193,expect whenever text hope goes well tomo,ham
3194,great p diddy neighbor comes toothpaste every morning,ham
3195,av new number wil u use one ta,ham
3196,poking man everyday teach canada abi saying hi,ham
3197,lor change suntec wat time u coming,ham
3198,de seeing online shop asked,ham
3199,curious cuz asked,ham
3200,nice nice working,ham
3201,okay lor wah like def wont let us go haha say terms conditions,ham
3202,haha yup hopefully lose kg mon hip hop go orchard weigh,ham
3203,good r u working,ham
3204,oh yes little weather kind coccooning home,ham
3205,home also,ham
3206,phone weirdest auto correct,ham
3207,oops phone died even know yeah like better,ham
3208,havent mus ask u st wat meet lunch den u n meet already lor u wan go ask da ge st confirm w asap,ham
3209,said u mind go bedroom minute ok sed sexy mood came minuts latr wid cake n wife,ham
3210,oh yeah hav great time newquay send postcard look girls im gone u know im talkin bout xx,ham
3211,got divorce lol,ham
3212,ur pin,ham
3213,babe got enough money pick bread milk give back get home,ham
3214,want snow freezing windy,ham
3215,urgent trying contact u todays draw shows prize guaranteed call land line claim valid hrs,spam
3216,come mahal bus stop lt decimal gt,ham
3217,know week going tirunelvai da,ham
3218,baby promise treat well bet take good care,ham
3219,like hotel dusk game think solve puzzles area thing,ham
3220,thanks ringtone order reference number x mobile charged tone arrive please call customer services,spam
3221,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss,ham
3222,well must pain catch,ham
3223,sorry da thangam mistake,ham
3224,need coz never go,ham
3225,rose red red blood blood heart heart u u send tis ur friends including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try,ham
3226,wife knew time murder exactly,ham
3227,six chances win cash pounds txt csh send cost p day days tsandcs apply reply hl info,spam
3228,ur cash balance currently pounds maximize ur cash send collect p msg cc po box tcr w,spam
3229,feel like dick keep sleeping texts facebook messages sup town,ham
3230,plm come da way,ham
3231,guess wants alone time could show watch,ham
3232,height recycling read twice people spend time earning money money spent spending time good morning keep smiling,ham
3233,yup comin,ham
3234,yes princess toledo,ham
3235,aight text back mu swing need somebody get door,ham
3236,ron say fri leh n said ding tai feng cant make reservations said wait lor,ham
3237,good swimsuit allowed,ham
3238,okay soon best,ham
3239,cute thought friendship necessary share every secret ur close frnd,ham
3240,ok sent u da latest version da project,ham
3241,good morning dear great amp successful day,ham
3242,pls accept one day begging change number,ham
3243,squeeeeeze christmas hug u lik frndshp den hug back u get u r cute u r luvd u r lucky none people hate u,ham
3244,ok anybody asks abt u tel p,ham
3245,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches hw choose wife natural disasters happens,ham
3246,gon na ring weekend wot,ham
3247,also track lighters find,ham
3248,sorry help,ham
3249,babe need advice,ham
3250,leave around four ok,ham
3251,come medical college pm forward da,ham
3252,k k good going,ham
3253,make lasagna vodka,ham
3254,hi kate u give ring asap xxx,ham
3255,people tour thought sofa thing sent curious sugar,ham
3256,told going got drunk,ham
3257,fucking chickened messaged would late woould buzz hear word,ham
3258,congratulations thanks good friend u xmas prize claim easy call p per minute bt national rate,spam
3259,always looking excuse city,ham
3260,yup still coffee wif frens fren drove give lift,ham
3261,shore takin bus,ham
3262,u gon na get deus ex,ham
3263,send email mind lt gt times per night,ham
3264,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call,spam
3265,tap spile seven pub gas st broad st canal ok,ham
3266,ok come n pick u engin,ham
3267,never wanted tell short edge late,ham
3268,raviyog peripherals bhayandar east,ham
3269,k actually guys meet sunoco howard right way,ham
3270,new voicemail please call,spam
3271,moon come color dreams stars make musical sms give warm peaceful sleep good night,ham
3272,finished eating got u plate leftovers time,ham
3273,thanx lot,ham
3274,hurry home u big butt hang last caller u food done starving ask cooked,ham
3275,lol right diet everyday cheat anyway meant fatty,ham
3276,great day beautiful one,ham
3277,happened interview,ham
3278,solve case man found murdered lt decimal gt lt gt afternoon wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetables house maid went post office children went play neighbour went marriage police arrested murderer immediately reply reason u r brilliant,ham
3279,badrith chennai surely pick us competition,ham
3280,tot group mate lucky havent reply wat time need leave,ham
3281,hey around got enough half ten owe,ham
3282,hey tmr maybe meet yck,ham
3283,alrite sam nic checkin ur number b,ham
3284,making easy pay back lt gt yrs say pay back earlier get,ham
3285,worry sure get,ham
3286,gas station like block away house drive right since armenia ends swann take howard,ham
3287,someone u know asked dating service contact cant guess call revealed pobox ls hb p,spam
3288,camera awarded sipix digital camera call fromm landline delivery within days,spam
3289,tuition hm go one mind,ham
3290,smoking people use wylie smokes much justify ruining shit,ham
3291,dear good morning feeling dear,ham
3292,little meds say take every hours pain back took another hope die,ham
3293,beautiful tomorrow never comes comes already today hunt beautiful tomorrow waste wonderful today goodmorning,ham
3294,dunno lei decide lor abt leona oops tot ben going n msg,ham
3295,hi moved pub would great c u u cud come,ham
3296,todays voda numbers ending selected receive award hava match please call quoting claim code standard rates app,spam
3297,message free welcome new improved sex dogging club unsubscribe service reply stop msgs p,spam
3298,honeybee said sweetest world god laughed amp said wait u havnt met person reading msg moral even god crack jokes gm gn ge gn,ham
3299,ever easier,ham
3300,rct thnq adrian u text rgds vatian,spam
3301,stop calling everyone saying might cancer throat hurts talk answering everyones calls get one call babysitting monday,ham
3302,tough,ham
3303,im gonnamissu much would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx,ham
3304,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name lt gt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true neglet,ham
3305,hi darlin finish u pick meet text back number luv kate xxx,ham
3306,set place heart mind mind easily forgets heart always remember wish happy valentines day,ham
3307,surprised still guess right lor,ham
3308,okie wan meet bishan cos bishan driving today,ham
3309,oh ho first time u use type words,ham
3310,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u,ham
3311,know serving mean,ham
3312,huh hyde park mel ah opps got confused anyway tt e best choice den juz take,ham
3313,oh gei happend tron maybe ill dl,ham
3314,free message activate free text messages replying message word free terms conditions visit www com,spam
3315,know girls always safe selfish know got pa thank good night,ham
3316,worries hope photo shoot went well spiffing fun workage,ham
3317,freezing craving ice fml,ham
3318,kay since already,ham
3319,eh sorry leh din c ur msg sad already lar watching tv u still office,ham
3320,yo im right yo work,ham
3321,ok darlin supose ok worry much film stuff mate babysit call xx,ham
3322,said u mind go bedroom minute ok sed sexy mood came minuts latr wid cake n wife,ham
3323,wake since checked stuff saw true available spaces pls call embassy send mail,ham
3324,nope juz work,ham
3325,huh fast dat means u havent finished painting,ham
3326,number u live,ham
3327,put party days week study lightly think need draw custom checkboxes know hardcore,ham
3328,sac score big hundred set batsman,ham
3329,send yetty number pls,ham
3330,much cost approx per month,ham
3331,ok theory test going book think may coz thought wan na go jiayin isnt free,ham
3332,contacted dating service someone know find call land line pobox w tg p,spam
3333,fine give call knows wants questions,ham
3334,sorry got late start way,ham
3335,u go back urself lor,ham
3336,gas station go,ham
3337,k u bored come home,ham
