,text,target
33678,Eh eh go drinking bo jio. Tsk tsk. Haha okay bah.,ham
33679,Haha so how was it?,ham
33680,Lol you like always see her eh?,ham
33681,Call us when you are done. We are out already.,ham
33682,Haha no la lol. Oh ya btw ane will be on  <#> th march. ^^,ham
33683,Boo you still at kallang?,ham
33684,Haha  <#> th lo.,ham
33685,Lol no la I will pass you all the forms soon haha,ham
33686,Haha yup!,ham
33687,Okay!,ham
33688,Haha my twitter like cannot connect eh.,ham
33689,Lol im still thinking to do it or not haha,ham
33690,Eh eh what type of videos.,ham
33691,Lol yeah im taking over this camp. It will be my last.,ham
33692,"No la the previous committee dont wish to do the camp, so I do eh haha.",ham
33693,Yup.,ham
33694,Oh I sent it on the 4th.,ham
33695,Hah if run away then no need do lo.,ham
33696,Boo I playing mahjong eh.,ham
33697,Oh oh. It's raining soon le.,ham
33698,Haha is it? Oops.,ham
33699,Hmm okay.,ham
33700,Do you have photoshop?,ham
33701,Qiuxuan eh?,ham
33702,Umm could you get external helps then?,ham
33703,Hmm I think mma students have photoshop.,ham
33704,"If you can edit the picture here nd there and make it your own, andcan bluff through the advisor, it's good enough le.",ham
33705,Okay.,ham
33706,Thanks alot.,ham
33707,"Sorry mr tan, I wont be able to meet you this afternoon. Can I meetyou tmr at  <#> pm?",ham
33708,Did you receive the loft booking form I left in your pigeon hole?,ham
33709,Could you pass it to mr jacob please? He said the loft vacencies arerunning out soon.,ham
33710,Thanks alot mr tan!,ham
33711,"Dad, what time you off work today?",ham
33712,Want to eat chicken rice?,ham
33713,No go market eat.,ham
33714,6pm.,ham
33715,"See you at market. I go home first, see if bro at home.",ham
33716,Why cny? This friday la hahaha,ham
33717,Yup. So lets watch it this friday.,ham
33718,Are you at home',ham
33719,Why dont want? You got things on eh.,ham
33720,Im on my way.,ham
33721,Lol then we watch it at  <#> am then. XD,ham
33722,Eh no im just kidding lol,ham
33723,Haha we really can watch this friday if you dont mind. :-D,ham
33724,Im outside the stall already.,ham
33725,Haha your pirates of carribbean also completed le. Still got what youwant to watch.,ham
33726,Lol what's merlin?,ham
33727,Okay.,ham
33728,Movies la dey. Your shows still got so much leh haha,ham
33729,Lol im satisfied enough le :-D,ham
33730,Haha wait till you get your shows from me first. Your poc total  <#>gb plus eh. Good luck!,ham
33731,You are still safe if got  <#> gb hahaha,ham
33732,Great. Im going for hd episodes soon if I got nothing to dl. XD,ham
33733,Lol movies can haha.,ham
33734,Lol alright. No problem.,ham
33735,No carrot cake. Bought satay beehoon for you.,ham
33736,I never watch before leh.,ham
33737,Can ask roy to buy 2 bottles of lemon tea up.,ham
33738,Thanks alot!,ham
33739,"Auntie, 生日快乐! 对不起迟了一天。祝你身体健康，生活愉快。:-)",ham
33740,Friday what are we eating eh? Korean bbq or xlb buffet. Both alsoneed to book eh.,ham
33741,"Haha okay! Anyway when you go home, dont update your idm already.Latest version cant be cracked. :-(",ham
33742,Yup!,ham
33743,Lol? Umm okay haha.,ham
33744,Lol not out yet eh,ham
33745,Xt okay?,ham
33746,Haha I want blue ray version mah.,ham
33747,Oh? Watch using laptop?,ham
33748,Okay I reserve for 9 eh.,ham
33749,No idea eh. 7?,ham
33750,Oh okay!,ham
33751,Chao! Can send me the number for the korean bbq?,ham
33752,Okay thanks!,ham
33753,Stephy! Can send me the number for the korean bbq?,ham
33754,Oh oh okay! Thanks alot!,ham
33755,"Hey, I am submitting your name for the next committee for astro club.I have not decide on positions so I will let you decide. But right nowI need your full name, nationality, dob, nric no, student no, dept/yr,email. Please give me the details asap, thanks!",ham
33756,"Hey, I am submitting your name for the next committee for astro club.I have not decide on positions so I will let you decide. But right nowI need your full name, nationality, dob, nric no, student no, dept/yr,email. Please give me the details asap, thanks!",ham
33757,"Hey, I am submitting your name for the next committee for astro club.I have not decide on positions so I will let you decide. But right nowI need your full name, nationality, dob, nric no, student no, dept/yr,email. Please give me the details asap, thanks!",ham
33758,Haha i'm leo.,ham
33759,Lol havent out for megaupload I guess.,ham
33760,Haha okay! Thank you! :-D,ham
33761,Ya I was cycling.,ham
33762,Haha aww... It's raining soon that's why I left. You so late?,ham
33763,"Hahaha anytime, just ask me out. :-D  btw this friday you free for dinner?",ham
33764,Yo you looking for me?,ham
33765,Haha okay! No problem. Let you know soon,ham
33766,"Oh ya. Im sorry I forgot to reply you. Anyway i've sent a copy tothat tt and he hasnt reply me. I dont care about him already, time isrunning out. Before we start to publicise, could you differentiate thefont between the title and description?",ham
33767,Yeah and suitable font too. Overall nice jiu okay le.,ham
33768,Nope just that it's the same. It's like forming a sentence together.,ham
33769,Lol of course la.,ham
33770,Umm publicity head?,ham
33771,"Haha trust me, you will be very busy.",ham
33772,"Ya I will do it. Tsk auntie, you very naggy leh.",ham
33773,Nah I will leave yours out.,ham
33774,Because you are very noisy. Remember to do it by today eh. Send mewhen im in class if possible.,ham
33775,Ah I forgot I got napfa training at 5pm. So I will only be free from  <#>  :-(,ham
33776,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33777,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33778,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33779,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33780,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33781,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33782,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33783,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33784,"Dear ladies and gentlemen, this friday there will be a dinnergathering at telok blangah in a korean bbq restaurant named 2d1n.Reservations will be done today at 6pm. We will meet at 7pm on friday,so do let me know. Thank you!",ham
33785,Telok blangah lo.,ham
33786,Meet mrt station  <DECIMAL>  bah.,ham
33787,Ahh no no. Telok blangah.,ham
33788,Got! You know that time we went for sushi at icon village?,ham
33789,:( how?,ham
33790,Oh shit. Hhahahahahaha,ham
33791,Hmm okay eh.,ham
33792,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33793,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33794,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33795,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33796,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33797,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33798,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33799,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33800,Hahahaha im sorry the place should be tanjong pagar. Sorry for the wrong info.,ham
33801,Awwwww hao bah. When cn confirm?,ham
33802,Hahaha paiseh eh. I will give you the exact address tmr.,ham
33803,Okay.,ham
33804,Oh oh. 6pm eh.,ham
33805,Okay.,ham
33806,:-( okay.,ham
33807,Haha got a distance away.,ham
33808,Hahah paiseh.,ham
33809,This friday you joining mah?,ham
33810,Haha okay. Today I pon class leh.,ham
33811,Haha I am slacking somewhere near sch though. I can meet you at yourhouse if you want.,ham
33812,Thought you not going already?,ham
33813,Oh oh. Then where I meet you all?,ham
33814,You all will be there until what time?,ham
33815,Haha dont have kungfu panda eh. N,ham
33816,No links.,ham
33817,Okay eh later I think go queensway find you all bah.,ham
33818,Eh?  <DECIMAL>,ham
33819,<DECIMAL>  can mah lol,ham
33820,Okay.,ham
33821,Lol dont worry I still finding. I havent search for dvdrip yet. Ionly looked at blue ray category.,ham
33822,Lol can can. Wait for friday to arrive first. I need to relieve mylappy. It's too full le,ham
33823,Yo i've arrived.,ham
33824,Yo good morning! Actual start date will be on  <#> th. Now comm got 5confirmed members.,ham
33825,Hmm im still getting people eh. Havent really start promoting yet. Iwill go to schools next week to get my participants first.,ham
33826,"Not really, but im working with the publicity head currently.",ham
33827,Nope,ham
33828,Happy birthday dad.,ham
33829,Yeah.,ham
33830,Haha lynette helping me with programmes. Then I got my friends forpublicity and doing admin stuff.,ham
33831,"Hhaha hao ah! But im quite busy these few days over sch, meeting Ttand birthdays. Trying to squeeze time to go astro still lol",ham
33832,Hmm the lynette is having internship now eh. Probably for now you canfind david. Then I will get information from him when I go astro.,ham
33833,Activities for now.,ham
33834,I think can. When you want it?,ham
33835,Next friday lynette and I couldnt make it eh. But I can get the restto go down.,ham
33836,Yup!,ham
33837,Haha sorry I was napping. Okay okay.,ham
33838,Ahh I just woke up.,ham
33839,Got eh. Until  <#>  only mah XD,ham
33840,Oops your class start already? Hahahaha,ham
33841,"Oh oh jia you eh. Im so hungry now, cant wait to eat xlb.",ham
33842,Hahahaha come eh I treat you eat. XD,ham
33843,Haha my classmates.,ham
33844,Lol not meet 4pm meh? I on my way le.,ham
33845,Lol my friend knows how to book the places. He also booked the koreanbbq de lol.,ham
33846,Haha next time bring you go eat eh. This meal quite impromptu though. XD,ham
33847,:( never mind I go holland v walk. Never go before XD,ham
33848,Heh okay. I also waiting for bus eh.,ham
33849,"Yup  <#> th to  <#> th march,  <#> th day 0.",ham
33850,Yup.,ham
33851,I emailed you.,ham
33852,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33853,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33854,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33855,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33856,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33857,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33858,"Hey hey, just to confirm again, the dinner will be at marina squareyukiyaki. We will meet 7pm there, so see you tmr!",ham
33859,Hmm I dont know leh.,ham
33860,Wah wah why so late,ham
33861,"Happy birthday Ms Chan! Dont be upset over your age, because we aregrowing old together too! =D",ham
33862,Lol yeah saturday you got nothing right hahahaha,ham
33863,"Lol hard to decide mah. First cannot book, then too expensive. So inthe end this lo.",ham
33864,Hahh hopefully. I wont want to go home early.,ham
33865,Hahhha okay!,ham
33866,Good morning! Where are you le?,ham
33867,Lol yup. Heng got  <#>  behind.,ham
33868,Yup. Woah get from my mummy eh. Cheaper leh,ham
33869,Haha I think I  <DECIMAL>  off le.,ham
33870,Yup.,ham
33871,Haha alright.,ham
33872,"Sorry mr alfred, I do not have the key currently. I will need to waitfor david to arrive.",ham
33873,Oh okay. Where re you now.,ham
33874,"Yeah  <DECIMAL> pm will be the meeting time, but im sorry that Icouldnt make it today.",ham
33875,Mr alfred cheang coming later at  <DECIMAL> . Please call himimmediately when you arrive. Anyway he wants to see what equipment wehave and is willing to teach photography.,ham
33876,You received my messagr?,ham
33877,<#>,ham
33878,"Happy  <#> st birthday, felicia. :-)",ham
33879,Nope.,ham
33880,Haha still eating.,ham
33881,Now also can.,ham
33882,Hougang plaza,ham
33883,No no no we at hougang plaza,ham
33884,Hougang plaza!!,ham
33885,Finishing,ham
33886,Idk,ham
33887,Van here. We dont kniw where to go and what to do leh. Any idea?,ham
33888,"Hmm not so soon, can you remind me on saturday?",ham
33889,We going to jm house now. Wanna come?,ham
33890,"We going jm house now, wanna join us?",ham
33891,Nope not so early.,ham
33892,Yeh.,ham
33893,Yeh.,ham
33894,Lol yes. Haha. Im to my phone now.,ham
33895,Friend you okay?,ham
33896,Alright! Take care yeah!,ham
33897,Call me when you on the way back home.,ham
